CountryName,subset,question_code,question_label,answer,percentage,CountryID
Slovakia,Transgender,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,9.0,SK
United Kingdom,Lesbian,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,3.0,GB
United Kingdom,Lesbian,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,95.0,GB
United Kingdom,Lesbian,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,2.0,GB
United Kingdom,Gay,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,2.0,GB
United Kingdom,Gay,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,97.0,GB
United Kingdom,Gay,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,1.0,GB
United Kingdom,Bisexual women,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,2.0,GB
United Kingdom,Bisexual women,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,97.0,GB
United Kingdom,Bisexual women,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,2.0,GB
United Kingdom,Bisexual men,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,2.0,GB
United Kingdom,Bisexual men,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,98.0,GB
United Kingdom,Bisexual men,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,0.0,GB
United Kingdom,Transgender,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,28.0,GB
United Kingdom,Transgender,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,66.0,GB
United Kingdom,Transgender,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,7.0,GB
Average,Lesbian,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,4.0,Unknown code
Average,Lesbian,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,93.0,Unknown code
Average,Lesbian,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,3.0,Unknown code
Average,Gay,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,2.0,Unknown code
Average,Gay,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,95.0,Unknown code
Average,Gay,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,2.0,Unknown code
Average,Bisexual women,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,2.0,Unknown code
Average,Bisexual women,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,95.0,Unknown code
Average,Bisexual women,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,3.0,Unknown code
Average,Bisexual men,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,2.0,Unknown code
Average,Bisexual men,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,95.0,Unknown code
Average,Bisexual men,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,3.0,Unknown code
Average,Transgender,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Yes,26.0,Unknown code
Average,Transgender,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",No,60.0,Unknown code
Average,Transgender,c4_k,"During the last 12 months, have you personally felt discriminated against because of being L, G, B or T when showing your ID or any official document that identifies your sex?",Don`t know,14.0,Unknown code
Austria,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,AT
Austria,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,AT
Austria,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,AT
Austria,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,9.0,AT
Austria,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,89.0,AT
Austria,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,AT
Austria,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,AT
Austria,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,AT
Austria,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,AT
Austria,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,AT
Austria,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,94.0,AT
Austria,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,AT
Austria,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,11.0,AT
Austria,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,89.0,AT
Austria,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,0.0,AT
Belgium,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,BE
Belgium,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,BE
Belgium,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,BE
Belgium,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,16.0,BE
Belgium,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,82.0,BE
Belgium,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,BE
Belgium,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,0.0,BE
Belgium,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,97.0,BE
Belgium,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,BE
Belgium,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,9.0,BE
Belgium,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,84.0,BE
Belgium,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,7.0,BE
Belgium,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,18.0,BE
Belgium,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,79.0,BE
Belgium,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,BE
Bulgaria,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,7.0,BG
Bulgaria,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,86.0,BG
Bulgaria,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,7.0,BG
Bulgaria,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,10.0,BG
Bulgaria,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,85.0,BG
Bulgaria,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,5.0,BG
Bulgaria,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,4.0,BG
Bulgaria,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,89.0,BG
Bulgaria,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,7.0,BG
Bulgaria,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,14.0,BG
Bulgaria,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,76.0,BG
Bulgaria,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,10.0,BG
Bulgaria,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,9.0,BG
Bulgaria,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,89.0,BG
Bulgaria,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,BG
Cyprus,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,,CY
Cyprus,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,,CY
Cyprus,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,,CY
Cyprus,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,CY
Cyprus,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,95.0,CY
Cyprus,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,0.0,CY
Cyprus,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,,CY
Cyprus,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,,CY
Cyprus,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,,CY
Cyprus,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,,CY
Cyprus,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,,CY
Cyprus,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,,CY
Cyprus,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,,CY
Cyprus,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,,CY
Cyprus,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,,CY
Czech Republic,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,3.0,CZ
Czech Republic,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,94.0,CZ
Czech Republic,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,CZ
Czech Republic,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,4.0,CZ
Czech Republic,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,93.0,CZ
Czech Republic,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,CZ
Czech Republic,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,2.0,CZ
Czech Republic,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,95.0,CZ
Czech Republic,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,CZ
Czech Republic,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,CZ
Czech Republic,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,91.0,CZ
Czech Republic,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,CZ
Czech Republic,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,7.0,CZ
Czech Republic,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,90.0,CZ
Czech Republic,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,CZ
Germany,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,DE
Germany,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,93.0,DE
Germany,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,DE
Germany,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,8.0,DE
Germany,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,90.0,DE
Germany,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,DE
Germany,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,2.0,DE
Germany,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,97.0,DE
Germany,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,1.0,DE
Germany,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,DE
Germany,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,DE
Germany,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,DE
Germany,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,12.0,DE
Germany,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,87.0,DE
Germany,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,DE
Denmark,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,DK
Denmark,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,DK
Denmark,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,DK
Denmark,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,DK
Denmark,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,94.0,DK
Denmark,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,0.0,DK
Denmark,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,0.0,DK
Denmark,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,95.0,DK
Denmark,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,5.0,DK
Denmark,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,DK
Denmark,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,90.0,DK
Denmark,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,5.0,DK
Denmark,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,8.0,DK
Denmark,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,89.0,DK
Denmark,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,DK
Estonia,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,0.0,EE
Estonia,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,95.0,EE
Estonia,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,5.0,EE
Estonia,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,EE
Estonia,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,EE
Estonia,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,EE
Estonia,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,,EE
Estonia,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,,EE
Estonia,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,,EE
Estonia,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,,EE
Estonia,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,,EE
Estonia,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,,EE
Estonia,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,,EE
Estonia,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,,EE
Estonia,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,,EE
Greece,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,GR
Greece,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,93.0,GR
Greece,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,GR
Greece,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,7.0,GR
Greece,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,89.0,GR
Greece,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,GR
Greece,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,GR
Greece,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,88.0,GR
Greece,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,7.0,GR
Greece,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,0.0,GR
Greece,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,94.0,GR
Greece,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,6.0,GR
Greece,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,GR
Greece,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,93.0,GR
Greece,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,1.0,GR
Spain,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,10.0,ES
Spain,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,87.0,ES
Spain,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,ES
Spain,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,9.0,ES
Spain,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,87.0,ES
Spain,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,ES
Spain,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,7.0,ES
Spain,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,90.0,ES
Spain,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,ES
Spain,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,10.0,ES
Spain,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,83.0,ES
Spain,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,7.0,ES
Spain,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,15.0,ES
Spain,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,82.0,ES
Spain,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,ES
Finland,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,FI
Finland,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,93.0,FI
Finland,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,1.0,FI
Finland,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,8.0,FI
Finland,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,91.0,FI
Finland,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,1.0,FI
Finland,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,4.0,FI
Finland,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,94.0,FI
Finland,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,FI
Finland,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,10.0,FI
Finland,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,83.0,FI
Finland,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,7.0,FI
Finland,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,7.0,FI
Finland,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,FI
Finland,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,1.0,FI
France,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,7.0,FR
France,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,91.0,FR
France,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,FR
France,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,14.0,FR
France,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,82.0,FR
France,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,FR
France,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,9.0,FR
France,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,89.0,FR
France,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,FR
France,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,14.0,FR
France,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,82.0,FR
France,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,FR
France,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,22.0,FR
France,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,74.0,FR
France,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,FR
Croatia,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,HR
Croatia,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,90.0,HR
Croatia,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,HR
Croatia,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,8.0,HR
Croatia,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,90.0,HR
Croatia,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,HR
Croatia,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,0.0,HR
Croatia,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,99.0,HR
Croatia,Bisexual women,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,1.0,HR
Croatia,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,5.0,HR
Croatia,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,95.0,HR
Croatia,Bisexual men,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,0.0,HR
Croatia,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,10.0,HR
Croatia,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,86.0,HR
Croatia,Transgender,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,4.0,HR
Hungary,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,9.0,HU
Hungary,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,88.0,HU
Hungary,Lesbian,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,3.0,HU
Hungary,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Yes,6.0,HU
Hungary,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",No,92.0,HU
Hungary,Gay,c6,"Thinking about the most recent incident of discrimination, did you or anyone else report it anywhere?",Don`t know,2.0,HU
