CountryName,subset,question_code,question_label,answer,percentage,CountryID
Croatia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,HR
Croatia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,1.0,HR
Croatia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,18.0,HR
Croatia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,59.0,HR
Croatia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,2.0,HR
Croatia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,19.0,HR
Hungary,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,HU
Hungary,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,6.0,HU
Hungary,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,28.0,HU
Hungary,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,51.0,HU
Hungary,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,1.0,HU
Hungary,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,13.0,HU
Ireland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,1.0,IE
Ireland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,1.0,IE
Ireland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,16.0,IE
Ireland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,76.0,IE
Ireland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,1.0,IE
Ireland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,4.0,IE
Italy,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,3.0,IT
Italy,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,0.0,IT
Italy,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,16.0,IT
Italy,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,57.0,IT
Italy,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,1.0,IT
Italy,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,23.0,IT
Lithuania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,LT
Lithuania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,2.0,LT
Lithuania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,30.0,LT
Lithuania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,55.0,LT
Lithuania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,0.0,LT
Lithuania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,10.0,LT
Luxembourg,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,5.0,LU
Luxembourg,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,0.0,LU
Luxembourg,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,24.0,LU
Luxembourg,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,34.0,LU
Luxembourg,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,11.0,LU
Luxembourg,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,26.0,LU
Latvia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,4.0,LV
Latvia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,11.0,LV
Latvia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,33.0,LV
Latvia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,39.0,LV
Latvia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,0.0,LV
Latvia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,13.0,LV
Malta,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,,MT
Malta,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,,MT
Malta,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,,MT
Malta,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,,MT
Malta,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,,MT
Malta,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,,MT
Netherlands,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,1.0,NL
Netherlands,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,2.0,NL
Netherlands,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,23.0,NL
Netherlands,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,57.0,NL
Netherlands,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,3.0,NL
Netherlands,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,14.0,NL
Poland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,4.0,PL
Poland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,2.0,PL
Poland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,19.0,PL
Poland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,64.0,PL
Poland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,2.0,PL
Poland,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,10.0,PL
Portugal,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,PT
Portugal,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,0.0,PT
Portugal,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,14.0,PT
Portugal,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,68.0,PT
Portugal,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,0.0,PT
Portugal,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,16.0,PT
Romania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,4.0,RO
Romania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,3.0,RO
Romania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,31.0,RO
Romania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,46.0,RO
Romania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,2.0,RO
Romania,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,14.0,RO
Sweden,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,0.0,SE
Sweden,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,1.0,SE
Sweden,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,16.0,SE
Sweden,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,72.0,SE
Sweden,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,3.0,SE
Sweden,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,9.0,SE
Slovenia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,3.0,SI
Slovenia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,0.0,SI
Slovenia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,7.0,SI
Slovenia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,52.0,SI
Slovenia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,0.0,SI
Slovenia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,38.0,SI
Slovakia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,SK
Slovakia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,2.0,SK
Slovakia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,30.0,SK
Slovakia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,55.0,SK
Slovakia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,2.0,SK
Slovakia,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,10.0,SK
United Kingdom,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,GB
United Kingdom,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,1.0,GB
United Kingdom,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,13.0,GB
United Kingdom,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,74.0,GB
United Kingdom,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,2.0,GB
United Kingdom,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,7.0,GB
Average,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,2.0,Unknown code
Average,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,2.0,Unknown code
Average,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,18.0,Unknown code
Average,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,63.0,Unknown code
Average,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,2.0,Unknown code
Average,Transgender,tr6_d,Measures implemented at school to respect transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,14.0,Unknown code
Austria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,1.0,AT
Austria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,5.0,AT
Austria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,30.0,AT
Austria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,53.0,AT
Austria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2.0,AT
Austria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,9.0,AT
Belgium,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,4.0,BE
Belgium,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2.0,BE
Belgium,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,24.0,BE
Belgium,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,47.0,BE
Belgium,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3.0,BE
Belgium,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,21.0,BE
Bulgaria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2.0,BG
Bulgaria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1.0,BG
Bulgaria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,29.0,BG
Bulgaria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,42.0,BG
Bulgaria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2.0,BG
Bulgaria,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,25.0,BG
Cyprus,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,0.0,CY
Cyprus,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,0.0,CY
Cyprus,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,4.0,CY
Cyprus,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,72.0,CY
Cyprus,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,4.0,CY
Cyprus,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,20.0,CY
Czech Republic,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2.0,CZ
Czech Republic,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,7.0,CZ
Czech Republic,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,26.0,CZ
Czech Republic,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,45.0,CZ
Czech Republic,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3.0,CZ
Czech Republic,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,16.0,CZ
Germany,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,1.0,DE
Germany,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2.0,DE
Germany,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,28.0,DE
Germany,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,57.0,DE
Germany,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2.0,DE
Germany,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,10.0,DE
Denmark,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2.0,DK
Denmark,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,4.0,DK
Denmark,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,28.0,DK
Denmark,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,50.0,DK
Denmark,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2.0,DK
Denmark,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,13.0,DK
Estonia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,4.0,EE
Estonia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,4.0,EE
Estonia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,25.0,EE
Estonia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,50.0,EE
Estonia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,4.0,EE
Estonia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,12.0,EE
Greece,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,3.0,GR
Greece,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2.0,GR
Greece,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,20.0,GR
Greece,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,55.0,GR
Greece,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,1.0,GR
Greece,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,19.0,GR
Spain,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,4.0,ES
Spain,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2.0,ES
Spain,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,21.0,ES
Spain,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,56.0,ES
Spain,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2.0,ES
Spain,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,14.0,ES
Finland,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,0.0,FI
Finland,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1.0,FI
Finland,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,29.0,FI
Finland,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,59.0,FI
Finland,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3.0,FI
Finland,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,7.0,FI
France,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2.0,FR
France,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2.0,FR
France,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,20.0,FR
France,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,57.0,FR
France,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2.0,FR
France,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,17.0,FR
Croatia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2.0,HR
Croatia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2.0,HR
Croatia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,23.0,HR
Croatia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,56.0,HR
Croatia,Transgender,tr6_e,"Public figures in politics, business, sports, etc speaking openly in support of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3.0,HR
